Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
21:50:00,2.687420E-01,9.091576E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.514755E+03,3.560823E-01,4.014817E+03,7.183922E+03,3.545009E-01,9.771237E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,3.117879E-01,3.514525E+03,5.894281E+03,2.233869E-01,6.046545E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,2.077582E-01,2.341427E+03,3.778886E+03,3.401129E-01,9.496456E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.148283E+03,3.036209E-01,3.422628E+03,5.797006E+03,2.231676E-01,6.042357E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.811760E+02,2.246519E-01,2.531523E+03,3.978185E+03
22:00:00,2.687460E-01,9.091652E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.530031E+03,3.559492E-01,3.997991E+03,7.166758E+03,3.545039E-01,9.771294E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,3.107162E-01,3.490849E+03,5.869719E+03,2.233889E-01,6.046582E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,2.069600E-01,2.325551E+03,3.762441E+03,3.401159E-01,9.496514E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.159862E+03,3.028014E-01,3.401789E+03,5.775456E+03,2.231696E-01,6.042395E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.880453E+02,2.237916E-01,2.514947E+03,3.961077E+03
22:10:00,2.687497E-01,9.091722E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.541912E+03,3.478158E-01,3.894628E+03,7.108656E+03,3.545066E-01,9.771346E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,2.584949E-01,2.923823E+03,5.278070E+03,2.233907E-01,6.046617E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,1.721410E-01,1.950851E+03,3.384917E+03,3.401186E-01,9.496566E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.168869E+03,2.520048E-01,2.849100E+03,5.195429E+03,2.231714E-01,6.042429E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.933881E+02,1.861432E-01,2.112808E+03,3.562706E+03
22:20:00,2.687530E-01,9.091787E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.553793E+03,3.394693E-01,3.788866E+03,7.083652E+03,3.545092E-01,9.771394E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,2.064336E-01,2.365226E+03,4.704491E+03,2.233923E-01,6.046648E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.378797E-01,1.587739E+03,3.029822E+03,3.401212E-01,9.496615E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.177876E+03,2.013276E-01,2.303943E+03,4.631860E+03,2.231730E-01,6.042461E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,6.987309E+02,1.504101E-01,1.739225E+03,3.210095E+03
22:30:00,2.687562E-01,9.091847E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.565674E+03,3.314377E-01,3.686670E+03,7.038282E+03,3.545115E-01,9.771439E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,1.583522E-01,1.829739E+03,4.081100E+03,2.233938E-01,6.046677E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,1.067623E-01,1.244926E+03,2.640785E+03,3.401235E-01,9.496660E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.186882E+03,1.539386E-01,1.774524E+03,4.010942E+03,2.231746E-01,6.042490E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.040737E+02,1.178571E-01,1.383345E+03,2.813337E+03
22:40:00,2.687591E-01,9.091903E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.577555E+03,3.238668E-01,3.589581E+03,6.949342E+03,3.545137E-01,9.771480E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.118966E-01,1.273058E+03,3.341185E+03,2.233952E-01,6.046704E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,7.649606E-02,8.847408E+02,2.167564E+03,3.401257E-01,9.496701E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.195889E+03,1.082578E-01,1.226444E+03,3.278419E+03,2.231760E-01,6.042517E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.094165E+02,8.616083E-02,1.008894E+03,2.331668E+03
22:50:00,2.687618E-01,9.091955E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.589436E+03,3.167552E-01,3.497641E+03,6.835654E+03,3.545157E-01,9.771519E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,7.179985E-02,7.575493E+02,2.596779E+03,2.233966E-01,6.046729E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,4.688880E-02,5.058218E+02,1.622544E+03,3.401277E-01,9.496740E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.204895E+03,7.179985E-02,7.575493E+02,2.596779E+03,2.231773E-01,6.042542E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.147593E+02,5.505820E-02,6.135815E+02,1.775374E+03
23:00:00,2.687644E-01,9.092005E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.601317E+03,3.100394E-01,3.410147E+03,6.708171E+03,3.545176E-01,9.771555E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,2.233978E-01,6.046753E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.259259E-02,4.440452E+02,1.519407E+03,3.401296E-01,9.496777E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.213902E+03,7.179985E-02,7.485427E+02,2.561318E+03,2.231785E-01,6.042566E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.201022E+02,4.259259E-02,4.440452E+02,1.519407E+03
23:10:00,2.687668E-01,9.092051E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.613198E+03,3.116431E-01,3.416185E+03,6.696800E+03,3.545194E-01,9.771589E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,2.233990E-01,6.046775E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,4.259259E-02,4.387024E+02,1.498483E+03,3.401314E-01,9.496811E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.222908E+03,7.179985E-02,7.395361E+02,2.526045E+03,2.231797E-01,6.042588E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.254450E+02,4.259259E-02,4.387024E+02,1.498483E+03
23:20:00,2.687691E-01,9.092095E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.625079E+03,3.136747E-01,3.427031E+03,6.684233E+03,3.545211E-01,9.771621E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.231915E+03,7.179985E-02,7.305296E+02,2.490960E+03,2.234001E-01,6.046796E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.307878E+02,4.259259E-02,4.333595E+02,1.477669E+03,3.401331E-01,9.496844E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.231915E+03,7.179985E-02,7.305296E+02,2.490960E+03,2.231808E-01,6.042609E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.307878E+02,4.259259E-02,4.333595E+02,1.477669E+03
23:30:00,2.687713E-01,9.092137E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.636960E+03,3.155899E-01,3.436580E+03,6.664678E+03,3.545227E-01,9.771652E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.240921E+03,7.179985E-02,7.215230E+02,2.456059E+03,2.234011E-01,6.046816E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.361306E+02,4.259259E-02,4.280167E+02,1.456966E+03,3.401348E-01,9.496874E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.240921E+03,7.179985E-02,7.215230E+02,2.456059E+03,2.231818E-01,6.042629E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.361306E+02,4.259259E-02,4.280167E+02,1.456966E+03
23:40:00,2.687734E-01,9.092177E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.648841E+03,3.172031E-01,3.442805E+03,6.637130E+03,3.545242E-01,9.771681E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.249928E+03,7.179985E-02,7.125164E+02,2.421343E+03,2.234021E-01,6.046835E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.414734E+02,4.259259E-02,4.226739E+02,1.436372E+03,3.401363E-01,9.496904E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.249928E+03,7.179985E-02,7.125164E+02,2.421343E+03,2.231828E-01,6.042648E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.414734E+02,4.259259E-02,4.226739E+02,1.436372E+03
23:50:00,2.687754E-01,9.092215E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.660722E+03,3.184789E-01,3.445256E+03,6.602263E+03,3.545256E-01,9.771709E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.258935E+03,7.179985E-02,7.035099E+02,2.386811E+03,2.234030E-01,6.046853E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.468162E+02,4.259259E-02,4.173311E+02,1.415887E+03,3.401378E-01,9.496932E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.258935E+03,7.179985E-02,7.035099E+02,2.386811E+03,2.231838E-01,6.042666E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.468162E+02,4.261110E-02,4.175895E+02,1.416287E+03
24:00:00,2.687773E-01,9.092252E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.672603E+03,3.194505E-01,3.444297E+03,6.561472E+03,3.545270E-01,9.771736E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.267941E+03,7.179985E-02,6.945033E+02,2.352460E+03,2.234039E-01,6.046870E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.521590E+02,4.259259E-02,4.119883E+02,1.395509E+03,3.401392E-01,9.496958E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.267941E+03,7.179985E-02,6.945033E+02,2.352460E+03,2.231847E-01,6.042683E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.521590E+02,4.403269E-02,4.320975E+02,1.426801E+03
Coinc Peak   ,2.688184E-01,3.788999E-01,9.093036E+03,4.022385E+03,3.545566E-01,4.252935E-01,9.772300E+03,5.266556E+03,2.234229E-01,4.146230E-01,6.047233E+03,4.586058E+03,3.401688E-01,4.263526E-01,9.497525E+03,4.651781E+03,2.232037E-01,4.133387E-01,6.043046E+03,4.887798E+03
NonCoinc Peak,2.688184E-01,3.788999E-01,9.093036E+03,4.022385E+03,3.545566E-01,4.252935E-01,9.772300E+03,5.266556E+03,2.234229E-01,4.136440E-01,6.047233E+03,4.586058E+03,3.401688E-01,4.263526E-01,9.497525E+03,4.651781E+03,2.232037E-01,4.133387E-01,6.043046E+03,4.887798E+03
